stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-01-01,03:21:00,Canada,F,28,23,White,Other,Other,1,Frisk,Warning,1,30+ Min,1,DL29TX8930
2020-01-01,03:22:00,Canada,M,41,19,Hispanic,Drunk Driving,DUI,1,Frisk,Warning,1,0-15 Min,1,KA83EL3328
2020-01-01,03:23:00,USA,M,30,69,Black,Signal Violation,Seatbelt,0,Vehicle Search,Warning,1,16-30 Min,0,RJ38DZ6444
2020-01-01,03:24:00,India,M,66,18,Black,Seatbelt,Signal,0,Vehicle Search,Ticket,1,30+ Min,0,RJ89JM1899
2020-01-01,03:25:00,Canada,M,27,27,Asian,Seatbelt,DUI,1,Vehicle Search,Arrest,1,0-15 Min,1,GJ83EQ8230
2020-01-01,03:26:00,USA,F,80,50,Asian,Seatbelt,DUI,0,Vehicle Search,Arrest,1,0-15 Min,0,UP38HK1712
2020-01-01,03:27:00,India,F,42,67,Black,Seatbelt,Seatbelt,0,Vehicle Search,Arrest,1,16-30 Min,0,MH98TS9474
2020-01-01,03:28:00,USA,F,76,55,Other,Signal Violation,Speeding,0,Frisk,Arrest,1,0-15 Min,1,MH19TX7252
2020-01-01,03:29:00,Canada,M,80,73,Other,Other,DUI,1,Frisk,Arrest,1,30+ Min,0,MH58EN5934
2020-01-01,03:30:00,Canada,M,38,56,Hispanic,Seatbelt,Signal,1,Vehicle Search,Warning,1,16-30 Min,0,TN40GN1546
2020-01-01,03:31:00,USA,M,48,20,Black,Seatbelt,DUI,0,Vehicle Search,Ticket,0,0-15 Min,1,GJ97ZG2462
2020-01-01,03:32:00,Canada,M,59,72,Black,Speeding,Signal,0,Vehicle Search,Ticket,0,30+ Min,1,UP23IJ6278
2020-01-01,03:33:00,Canada,M,69,61,Hispanic,Other,Signal,1,Vehicle Search,Arrest,1,30+ Min,0,WB35RU1995
2020-01-01,03:34:00,Canada,F,78,60,Other,Other,Speeding,1,Vehicle Search,Ticket,0,30+ Min,1,TN19LS5610
2020-01-01,03:35:00,India,F,68,28,Hispanic,Speeding,Signal,0,Vehicle Search,Arrest,0,0-15 Min,1,TN14JO6643
2020-01-01,03:36:00,USA,F,38,20,Hispanic,Drunk Driving,DUI,1,Frisk,Ticket,1,16-30 Min,0,KA96HX2588
2020-01-01,03:37:00,India,M,74,30,Other,Speeding,DUI,0,Vehicle Search,Arrest,1,0-15 Min,0,UP86LP5027
2020-01-01,03:38:00,USA,F,47,60,Other,Drunk Driving,Signal,1,Vehicle Search,Ticket,0,30+ Min,0,TN93EJ9801
2020-01-01,03:39:00,Canada,F,29,65,Asian,Speeding,DUI,1,Vehicle Search,Ticket,1,0-15 Min,0,DL85ST1964
2020-01-01,03:40:00,India,M,34,48,Asian,Speeding,DUI,1,Vehicle Search,Ticket,0,30+ Min,1,DL44KB7294
2020-01-01,03:41:00,India,F,45,39,Hispanic,Drunk Driving,Seatbelt,1,Frisk,Warning,1,16-30 Min,0,WB55EX9991
2020-01-01,03:42:00,Canada,M,51,73,Other,Other,Signal,1,Vehicle Search,Arrest,0,16-30 Min,0,KA71AI5080
2020-01-01,03:43:00,Canada,F,23,70,Hispanic,Other,Speeding,0,Frisk,Warning,0,16-30 Min,1,WB66NN1675
2020-01-01,03:44:00,USA,M,45,46,Asian,Other,Speeding,1,Frisk,Warning,0,16-30 Min,1,GJ13BL1614
2020-01-01,03:45:00,USA,F,57,80,White,Seatbelt,Signal,0,Frisk,Ticket,1,30+ Min,1,KA43RO5367
2020-01-01,03:46:00,USA,M,58,66,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Warning,0,30+ Min,1,KA99FD5112
2020-01-01,03:47:00,Canada,M,69,25,White,Other,Speeding,1,Vehicle Search,Arrest,1,30+ Min,0,KA36PV1535
2020-01-01,03:48:00,India,F,26,54,Hispanic,Signal Violation,Other,1,Vehicle Search,Ticket,1,30+ Min,0,WB34LT9632
2020-01-01,03:49:00,USA,M,48,28,Hispanic,Drunk Driving,DUI,1,Vehicle Search,Arrest,0,30+ Min,0,UP74PH1313
2020-01-01,03:50:00,Canada,F,53,28,Black,Signal Violation,Speeding,0,Vehicle Search,Warning,1,30+ Min,0,UP37TK9974
2020-01-01,03:51:00,USA,F,26,49,Asian,Signal Violation,Other,1,Frisk,Warning,1,30+ Min,1,MH14DN5198
2020-01-01,03:52:00,Canada,M,78,75,Other,Drunk Driving,Other,0,Vehicle Search,Arrest,0,16-30 Min,0,UP47GN1642
2020-01-01,03:53:00,India,M,61,32,White,Speeding,Speeding,0,Vehicle Search,Arrest,1,0-15 Min,1,MH94LA2232
2020-01-01,03:54:00,India,F,69,31,Hispanic,Signal Violation,Other,1,Vehicle Search,Warning,0,16-30 Min,1,KA58DA6126
2020-01-01,03:55:00,Canada,M,59,24,Asian,Signal Violation,Seatbelt,1,Frisk,Ticket,1,30+ Min,0,DL97FL6698
2020-01-01,03:56:00,USA,F,59,29,Black,Signal Violation,Speeding,0,Vehicle Search,Ticket,0,16-30 Min,0,WB41SB3576
2020-01-01,03:57:00,Canada,F,43,60,Black,Drunk Driving,DUI,1,Vehicle Search,Ticket,1,0-15 Min,1,TN99NM4840
2020-01-01,03:58:00,Canada,M,69,76,Hispanic,Other,DUI,0,Frisk,Ticket,0,30+ Min,0,DL22HG9859
2020-01-01,03:59:00,USA,F,67,40,Black,Signal Violation,Speeding,0,Vehicle Search,Warning,1,30+ Min,1,GJ85GT7600
2020-01-01,04:00:00,Canada,F,60,41,Other,Other,Speeding,1,Vehicle Search,Ticket,1,16-30 Min,0,TN86AR4726
2020-01-01,04:01:00,India,M,60,43,Black,Drunk Driving,DUI,1,Vehicle Search,Arrest,1,30+ Min,1,RJ37QS4808
2020-01-01,04:02:00,India,F,48,70,White,Signal Violation,DUI,0,Frisk,Arrest,0,16-30 Min,1,KA28QC5221
2020-01-01,04:03:00,Canada,M,32,35,Hispanic,Seatbelt,Seatbelt,1,Frisk,Arrest,1,30+ Min,1,WB13OL8688
2020-01-01,04:04:00,USA,M,29,45,Black,Drunk Driving,DUI,0,Frisk,Ticket,1,16-30 Min,0,DL84GM8616
2020-01-01,04:05:00,India,M,64,80,White,Drunk Driving,Signal,0,Frisk,Ticket,1,0-15 Min,1,WB62DR6062
2020-01-01,04:06:00,Canada,M,52,28,Hispanic,Speeding,DUI,0,Vehicle Search,Ticket,1,30+ Min,1,TN67XP3354
2020-01-01,04:07:00,Canada,M,69,27,White,Drunk Driving,Signal,1,Vehicle Search,Arrest,0,30+ Min,0,KA57GR1125
2020-01-01,04:08:00,USA,F,68,78,White,Other,Speeding,0,Vehicle Search,Warning,1,16-30 Min,0,MH45VP3657
2020-01-01,04:09:00,Canada,M,33,72,Asian,Speeding,Signal,0,Vehicle Search,Ticket,0,30+ Min,1,WB79LI5330
2020-01-01,04:10:00,Canada,F,72,47,White,Other,Signal,1,Vehicle Search,Arrest,0,30+ Min,1,WB16HT7692
2020-01-01,04:11:00,India,M,48,29,White,Speeding,Speeding,0,Vehicle Search,Ticket,0,30+ Min,1,WB49DO8287
2020-01-01,04:12:00,Canada,F,65,34,Asian,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,0,0-15 Min,0,DL96UF9389
2020-01-01,04:13:00,Canada,F,18,77,White,Other,Other,0,Frisk,Arrest,1,16-30 Min,1,MH25IC2782
2020-01-01,04:14:00,India,F,56,20,White,Drunk Driving,Speeding,0,Frisk,Ticket,1,30+ Min,1,WB82MJ6171
2020-01-01,04:15:00,USA,M,36,70,Other,Other,Seatbelt,1,Frisk,Arrest,1,0-15 Min,0,DL72GU8258
2020-01-01,04:16:00,USA,M,66,59,Asian,Signal Violation,Other,0,Vehicle Search,Arrest,1,0-15 Min,1,UP49YS1166
2020-01-01,04:17:00,India,F,26,26,Black,Other,DUI,1,Vehicle Search,Arrest,0,16-30 Min,0,TN93OD1532
2020-01-01,04:18:00,India,F,57,68,Black,Other,Signal,1,Frisk,Ticket,1,16-30 Min,1,GJ28EG1888
2020-01-01,04:19:00,Canada,M,71,53,Black,Signal Violation,DUI,0,Vehicle Search,Arrest,1,0-15 Min,1,KA60SI3876
2020-01-01,04:20:00,Canada,F,21,43,Asian,Seatbelt,Signal,1,Vehicle Search,Arrest,1,16-30 Min,1,UP43NB3095
2020-01-01,04:21:00,India,F,77,47,Black,Drunk Driving,Signal,0,Vehicle Search,Arrest,0,16-30 Min,1,MH38TR4631
2020-01-01,04:22:00,Canada,F,72,23,Hispanic,Speeding,Seatbelt,1,Frisk,Ticket,0,30+ Min,1,GJ72ZP7972
2020-01-01,04:23:00,Canada,F,54,56,Hispanic,Other,DUI,0,Frisk,Warning,1,0-15 Min,0,DL37PA6936
2020-01-01,04:24:00,Canada,M,66,42,Black,Signal Violation,DUI,0,Frisk,Warning,1,16-30 Min,0,UP17IB7858
2020-01-01,04:25:00,India,F,48,59,White,Drunk Driving,Signal,1,Vehicle Search,Warning,1,16-30 Min,1,DL65NT6558
2020-01-01,04:26:00,USA,F,65,22,Other,Drunk Driving,Seatbelt,0,Vehicle Search,Arrest,0,16-30 Min,0,TN65FL1277
2020-01-01,04:27:00,India,M,66,27,Hispanic,Seatbelt,Signal,0,Frisk,Warning,1,30+ Min,0,WB87EX7190
2020-01-01,04:28:00,USA,F,24,61,White,Signal Violation,Seatbelt,0,Frisk,Ticket,1,0-15 Min,0,MH38XN5395
2020-01-01,04:29:00,USA,M,50,41,Black,Drunk Driving,DUI,1,Vehicle Search,Ticket,0,16-30 Min,0,GJ61ST9539
2020-01-01,04:30:00,India,F,62,31,Other,Speeding,Signal,1,Vehicle Search,Warning,0,0-15 Min,1,MH44HQ9555
2020-01-01,04:31:00,USA,M,33,75,White,Seatbelt,Speeding,0,Vehicle Search,Arrest,1,16-30 Min,0,WB52ZL9214
2020-01-01,04:32:00,Canada,M,39,53,Asian,Signal Violation,Signal,1,Vehicle Search,Arrest,0,16-30 Min,0,WB62MN8164
2020-01-01,04:33:00,India,F,50,77,White,Seatbelt,Seatbelt,0,Vehicle Search,Warning,1,30+ Min,1,RJ51BO9704
2020-01-01,04:34:00,USA,F,29,23,Asian,Other,DUI,1,Frisk,Ticket,0,16-30 Min,0,TN91QY3901
2020-01-01,04:35:00,India,M,47,52,Asian,Other,Signal,0,Frisk,Arrest,1,30+ Min,1,WB79DJ1324
2020-01-01,04:36:00,Canada,M,78,77,Black,Signal Violation,DUI,1,Vehicle Search,Ticket,0,0-15 Min,0,TN53CZ7203
2020-01-01,04:37:00,USA,F,54,52,Black,Other,Speeding,0,Frisk,Ticket,1,0-15 Min,0,MH44PT6349
2020-01-01,04:38:00,USA,M,53,65,Black,Speeding,DUI,1,Frisk,Ticket,1,0-15 Min,1,DL98VY4919
2020-01-01,04:39:00,India,F,35,27,Other,Seatbelt,DUI,1,Frisk,Ticket,1,30+ Min,0,DL78JZ4639
2020-01-01,04:40:00,Canada,F,77,78,Other,Drunk Driving,Signal,0,Frisk,Warning,0,16-30 Min,0,TN66RP4558
2020-01-01,04:41:00,India,M,72,27,Black,Speeding,Speeding,1,Vehicle Search,Ticket,1,30+ Min,1,DL97RO8146
2020-01-01,04:42:00,India,M,75,38,White,Other,Other,0,Frisk,Warning,0,0-15 Min,0,TN48XS2683
2020-01-01,04:43:00,Canada,M,27,62,Asian,Speeding,Signal,0,Frisk,Ticket,0,16-30 Min,1,UP57YP8070
2020-01-01,04:44:00,Canada,F,41,63,Other,Seatbelt,Other,1,Frisk,Ticket,0,16-30 Min,0,GJ67OD6049
2020-01-01,04:45:00,USA,M,55,22,Other,Other,Other,1,Vehicle Search,Warning,1,0-15 Min,0,WB20ZZ8884
2020-01-01,04:46:00,Canada,F,68,45,Black,Signal Violation,Other,0,Frisk,Arrest,1,16-30 Min,1,KA28SK2938
2020-01-01,04:47:00,India,F,35,63,White,Speeding,Speeding,1,Frisk,Warning,1,30+ Min,1,TN27KY7663
2020-01-01,04:48:00,USA,M,31,39,Other,Seatbelt,Other,0,Frisk,Arrest,1,16-30 Min,1,RJ72MO9356
2020-01-01,04:49:00,India,F,64,75,Hispanic,Signal Violation,Speeding,0,Vehicle Search,Ticket,1,16-30 Min,1,GJ97RX3874
2020-01-01,04:50:00,Canada,F,38,44,White,Other,Other,1,Frisk,Ticket,1,0-15 Min,0,GJ30ZH8011
2020-01-01,04:51:00,Canada,M,36,67,White,Drunk Driving,Other,0,Frisk,Warning,0,16-30 Min,0,GJ64ES6938
2020-01-01,04:52:00,USA,F,23,64,Other,Signal Violation,DUI,1,Frisk,Arrest,0,30+ Min,0,UP47JU8417
2020-01-01,04:53:00,USA,F,66,55,Other,Other,Seatbelt,0,Frisk,Ticket,1,0-15 Min,1,GJ16OT5388
2020-01-01,04:54:00,USA,F,51,25,Other,Seatbelt,Seatbelt,0,Frisk,Arrest,1,0-15 Min,0,UP29QZ8801
2020-01-01,04:55:00,USA,F,49,79,White,Drunk Driving,Speeding,1,Frisk,Arrest,0,16-30 Min,0,RJ10ON2838
2020-01-01,04:56:00,USA,M,78,75,Other,Signal Violation,DUI,0,Frisk,Arrest,0,16-30 Min,1,MH60YT9219
2020-01-01,04:57:00,India,M,74,52,Hispanic,Other,Speeding,0,Frisk,Warning,0,16-30 Min,1,WB56HR5036
2020-01-01,04:58:00,Canada,F,75,24,White,Signal Violation,DUI,1,Frisk,Ticket,0,16-30 Min,1,UP53QP9194
2020-01-01,04:59:00,USA,M,78,21,Asian,Other,Other,1,Frisk,Arrest,1,30+ Min,1,RJ76OT2085
2020-01-01,05:00:00,USA,M,50,59,Black,Signal Violation,Other,0,Frisk,Arrest,0,16-30 Min,0,TN54ER6598
2020-01-01,05:01:00,Canada,M,56,60,Asian,Signal Violation,Other,1,Vehicle Search,Ticket,1,0-15 Min,1,WB87MQ4025
2020-01-01,05:02:00,India,M,75,48,Hispanic,Speeding,Signal,0,Frisk,Warning,0,30+ Min,1,DL53IW9847
2020-01-01,05:03:00,India,M,22,21,White,Other,DUI,0,Frisk,Warning,1,30+ Min,1,RJ76HU7006
2020-01-01,05:04:00,USA,F,48,33,Black,Drunk Driving,Signal,1,Frisk,Warning,1,16-30 Min,1,GJ42DQ9331
2020-01-01,05:05:00,India,F,68,50,Black,Other,Seatbelt,0,Vehicle Search,Arrest,1,16-30 Min,0,TN65EW9869
2020-01-01,05:06:00,India,M,43,61,Asian,Drunk Driving,Seatbelt,0,Frisk,Warning,0,16-30 Min,1,RJ93NL9510
2020-01-01,05:07:00,USA,M,50,48,White,Speeding,DUI,0,Frisk,Arrest,0,30+ Min,0,TN33TJ9236
2020-01-01,05:08:00,Canada,M,31,20,Asian,Signal Violation,Speeding,1,Frisk,Ticket,1,30+ Min,0,MH49YW4058
2020-01-01,05:09:00,India,F,25,45,White,Signal Violation,Other,0,Frisk,Ticket,1,16-30 Min,1,TN97UL3798
2020-01-01,05:10:00,Canada,F,80,44,Black,Seatbelt,Speeding,1,Frisk,Arrest,0,0-15 Min,0,DL42LK3340
2020-01-01,05:11:00,India,F,49,52,Other,Drunk Driving,Other,0,Frisk,Arrest,0,16-30 Min,1,GJ97FK2050
2020-01-01,05:12:00,India,F,31,34,Other,Speeding,Other,0,Frisk,Ticket,1,16-30 Min,1,GJ88BS2219
2020-01-01,05:13:00,India,M,76,73,Other,Speeding,Speeding,0,Frisk,Arrest,1,0-15 Min,1,KA53EU7053
2020-01-01,05:14:00,Canada,M,74,59,Black,Other,Speeding,1,Frisk,Arrest,1,0-15 Min,1,GJ83HI8377
2020-01-01,05:15:00,Canada,M,30,60,Asian,Other,Signal,0,Vehicle Search,Ticket,1,16-30 Min,1,KA76UK3720
2020-01-01,05:16:00,USA,M,40,80,Black,Other,Speeding,1,Vehicle Search,Ticket,0,30+ Min,1,DL17FF3651
2020-01-01,05:17:00,Canada,M,41,73,Hispanic,Speeding,Seatbelt,1,Frisk,Warning,0,30+ Min,0,UP96GJ4175
2020-01-01,05:18:00,India,F,79,40,Hispanic,Speeding,Speeding,1,Frisk,Arrest,0,16-30 Min,1,RJ56RF6286
2020-01-01,05:19:00,Canada,M,28,62,Other,Speeding,Signal,0,Frisk,Arrest,0,30+ Min,1,RJ40MV5521
2020-01-01,05:20:00,USA,F,27,32,Black,Speeding,Signal,0,Frisk,Ticket,0,0-15 Min,0,KA22FH2791
2020-01-01,05:21:00,USA,F,66,57,White,Drunk Driving,DUI,1,Frisk,Arrest,1,30+ Min,0,UP19KG8068
2020-01-01,05:22:00,Canada,M,21,61,White,Speeding,DUI,0,Frisk,Arrest,1,0-15 Min,0,KA37BS3637
2020-01-01,05:23:00,USA,M,29,18,Asian,Signal Violation,Signal,1,Frisk,Warning,0,0-15 Min,1,RJ42PE8851
2020-01-01,05:24:00,USA,F,35,41,Asian,Seatbelt,DUI,0,Frisk,Ticket,1,0-15 Min,1,GJ26UO2704
2020-01-01,05:25:00,Canada,M,22,55,Hispanic,Seatbelt,DUI,1,Vehicle Search,Warning,1,16-30 Min,0,UP21EI2271
2020-01-01,05:26:00,USA,M,20,34,Asian,Other,DUI,0,Vehicle Search,Warning,0,16-30 Min,0,RJ91FW6025
2020-01-01,05:27:00,USA,F,74,54,White,Speeding,Seatbelt,1,Frisk,Ticket,1,16-30 Min,0,KA72HP4878
2020-01-01,05:28:00,India,M,31,79,White,Speeding,Signal,0,Frisk,Warning,0,30+ Min,0,RJ79YB6659
2020-01-01,05:29:00,Canada,M,22,74,Hispanic,Drunk Driving,Speeding,1,Frisk,Ticket,0,30+ Min,1,MH36DT1001
2020-01-01,05:30:00,Canada,M,60,65,White,Seatbelt,DUI,1,Frisk,Ticket,0,0-15 Min,0,RJ92NC6731
2020-01-01,05:31:00,India,M,19,41,Other,Speeding,DUI,0,Vehicle Search,Warning,0,0-15 Min,1,MH50JB7304
2020-01-01,05:32:00,Canada,F,19,65,Other,Other,Signal,1,Vehicle Search,Arrest,0,0-15 Min,0,RJ82PR5364
2020-01-01,05:33:00,Canada,M,19,21,Black,Other,DUI,1,Vehicle Search,Warning,1,16-30 Min,0,TN54AS1754
2020-01-01,05:34:00,Canada,M,18,78,Hispanic,Other,DUI,0,Vehicle Search,Arrest,0,30+ Min,1,RJ84EC9719
2020-01-01,05:35:00,Canada,M,66,52,Hispanic,Drunk Driving,Speeding,0,Frisk,Arrest,0,30+ Min,1,MH20EU5653
2020-01-01,05:36:00,India,F,26,18,Other,Seatbelt,Other,0,Vehicle Search,Warning,1,0-15 Min,1,DL50AV9470
2020-01-01,05:37:00,India,M,38,34,Hispanic,Other,DUI,1,Vehicle Search,Arrest,1,30+ Min,1,TN80EC3493
2020-01-01,05:38:00,Canada,F,73,44,Asian,Drunk Driving,Other,1,Frisk,Arrest,0,0-15 Min,0,DL51YT2177
2020-01-01,05:39:00,USA,F,30,28,White,Speeding,Signal,0,Frisk,Warning,1,0-15 Min,1,UP28CQ2027
2020-01-01,05:40:00,USA,M,22,59,Hispanic,Speeding,Other,0,Frisk,Arrest,0,30+ Min,0,KA94YR1672
2020-01-01,05:41:00,USA,M,57,77,Hispanic,Drunk Driving,Speeding,1,Vehicle Search,Ticket,1,30+ Min,1,DL94NN8498
2020-01-01,05:42:00,India,F,67,26,Black,Other,Speeding,1,Vehicle Search,Warning,0,0-15 Min,1,MH84JV6781
2020-01-01,05:43:00,Canada,F,38,70,Asian,Speeding,Other,1,Vehicle Search,Arrest,0,16-30 Min,1,MH88JM5955
2020-01-01,05:44:00,Canada,M,51,72,Black,Other,DUI,0,Vehicle Search,Warning,0,0-15 Min,1,RJ12MT9553
2020-01-01,05:45:00,Canada,F,58,22,Other,Drunk Driving,Other,0,Frisk,Ticket,0,30+ Min,0,RJ20KJ6898
2020-01-01,05:46:00,USA,F,22,69,Black,Other,DUI,0,Frisk,Arrest,1,30+ Min,0,MH20AH5416
2020-01-01,05:47:00,Canada,M,30,53,White,Signal Violation,Signal,1,Frisk,Warning,0,30+ Min,1,WB43FR1163
2020-01-01,05:48:00,India,M,34,49,Other,Drunk Driving,Speeding,0,Vehicle Search,Warning,0,0-15 Min,1,MH25BA3123
2020-01-01,05:49:00,USA,M,28,38,Other,Speeding,Speeding,0,Vehicle Search,Arrest,0,0-15 Min,1,UP47MO4216
2020-01-01,05:50:00,USA,F,68,50,White,Drunk Driving,DUI,1,Vehicle Search,Arrest,0,30+ Min,1,KA71UD4560
2020-01-01,05:51:00,India,M,79,73,Hispanic,Drunk Driving,DUI,0,Frisk,Warning,0,16-30 Min,0,UP59BR8058
2020-01-01,05:52:00,USA,F,58,63,Black,Signal Violation,Speeding,1,Frisk,Arrest,0,16-30 Min,0,RJ83NY4630
2020-01-01,05:53:00,Canada,M,43,57,White,Speeding,Seatbelt,0,Frisk,Ticket,1,0-15 Min,0,WB52GW4884
2020-01-01,05:54:00,Canada,F,41,24,Asian,Drunk Driving,Seatbelt,1,Vehicle Search,Arrest,1,16-30 Min,0,WB54EZ7632
2020-01-01,05:55:00,India,F,46,35,Hispanic,Speeding,DUI,0,Vehicle Search,Ticket,1,0-15 Min,0,TN93QM6849
2020-01-01,05:56:00,India,F,66,40,White,Speeding,Speeding,0,Vehicle Search,Warning,1,16-30 Min,1,GJ62MP8166
2020-01-01,05:57:00,India,M,24,73,White,Drunk Driving,Speeding,1,Vehicle Search,Warning,0,30+ Min,0,UP49JS7418
2020-01-01,05:58:00,India,F,31,25,White,Signal Violation,DUI,1,Vehicle Search,Ticket,0,16-30 Min,1,TN16WO9369
2020-01-01,05:59:00,USA,F,26,68,Black,Drunk Driving,DUI,0,Frisk,Arrest,0,0-15 Min,0,MH96FT8307
2020-01-01,06:00:00,India,M,19,38,White,Other,Other,0,Frisk,Warning,1,0-15 Min,0,MH16ZV7491
2020-01-01,06:01:00,Canada,F,45,34,Hispanic,Drunk Driving,Speeding,1,Vehicle Search,Warning,0,30+ Min,1,DL40EE6614
2020-01-01,06:02:00,India,F,54,23,Other,Other,Signal,0,Frisk,Arrest,0,30+ Min,1,GJ87YX4950
2020-01-01,06:03:00,Canada,M,34,38,White,Drunk Driving,Signal,1,Frisk,Ticket,1,0-15 Min,1,MH70YE9712
2020-01-01,06:04:00,Canada,F,45,45,White,Drunk Driving,Other,0,Frisk,Ticket,1,16-30 Min,0,DL24IV8389
2020-01-01,06:05:00,India,M,30,59,Other,Signal Violation,Speeding,1,Frisk,Warning,0,16-30 Min,1,MH57EC2212
2020-01-01,06:06:00,USA,F,33,40,Other,Seatbelt,Speeding,0,Vehicle Search,Arrest,1,16-30 Min,1,WB99WL3205
2020-01-01,06:07:00,USA,F,22,71,White,Other,Signal,0,Vehicle Search,Arrest,1,30+ Min,0,KA48MN2174
2020-01-01,06:08:00,Canada,F,64,28,Asian,Speeding,Signal,0,Vehicle Search,Ticket,1,30+ Min,0,TN58UR1276
2020-01-01,06:09:00,India,F,37,50,Other,Drunk Driving,Seatbelt,1,Frisk,Arrest,1,30+ Min,1,WB25LO2582
2020-01-01,06:10:00,USA,M,66,27,Other,Speeding,Signal,0,Vehicle Search,Ticket,1,0-15 Min,1,TN85CI7751
2020-01-01,06:11:00,USA,M,24,79,Hispanic,Speeding,DUI,0,Vehicle Search,Ticket,0,0-15 Min,0,KA44EQ2436
2020-01-01,06:12:00,Canada,M,76,19,Hispanic,Seatbelt,Other,1,Vehicle Search,Arrest,1,16-30 Min,1,KA92TO6654
2020-01-01,06:13:00,Canada,M,49,77,Other,Drunk Driving,Signal,0,Frisk,Warning,1,30+ Min,1,KA41QJ9449
2020-01-01,06:14:00,USA,F,40,24,Asian,Speeding,DUI,0,Vehicle Search,Warning,1,0-15 Min,1,KA34AT4979
2020-01-01,06:15:00,India,F,36,28,Hispanic,Signal Violation,Speeding,1,Vehicle Search,Arrest,0,16-30 Min,0,RJ44NV5066
2020-01-01,06:16:00,India,M,52,34,White,Seatbelt,Seatbelt,1,Vehicle Search,Warning,0,0-15 Min,1,RJ16LR5884
2020-01-01,06:17:00,India,M,38,75,Asian,Seatbelt,DUI,1,Vehicle Search,Arrest,0,30+ Min,0,KA82PY1943
2020-01-01,06:18:00,India,F,54,20,Asian,Seatbelt,Signal,0,Frisk,Arrest,0,16-30 Min,1,MH83BA7979
2020-01-01,06:19:00,Canada,F,34,40,Black,Other,Signal,0,Frisk,Ticket,1,0-15 Min,0,KA48IT8887
2020-01-01,06:20:00,USA,M,57,38,White,Speeding,Speeding,1,Frisk,Arrest,1,0-15 Min,1,WB90JO9600
2020-01-01,06:21:00,India,M,72,32,White,Drunk Driving,Other,0,Frisk,Warning,1,0-15 Min,1,RJ92TO2907
2020-01-01,06:22:00,USA,F,59,32,Hispanic,Speeding,Signal,0,Frisk,Arrest,1,30+ Min,0,UP62GU6341
2020-01-01,06:23:00,India,M,39,79,Other,Drunk Driving,Signal,1,Frisk,Ticket,1,16-30 Min,1,MH28PF3616
2020-01-01,06:24:00,India,F,64,79,Other,Signal Violation,DUI,0,Frisk,Arrest,0,30+ Min,1,MH71NU1864
2020-01-01,06:25:00,USA,M,69,77,White,Drunk Driving,Other,1,Frisk,Ticket,0,0-15 Min,1,WB90UH6572
2020-01-01,06:26:00,India,M,60,19,Black,Other,Signal,0,Frisk,Arrest,0,0-15 Min,1,GJ89MG3702
2020-01-01,06:27:00,USA,F,59,33,Black,Signal Violation,Seatbelt,0,Frisk,Warning,1,30+ Min,1,RJ36ZH4927
2020-01-01,06:28:00,Canada,F,37,40,White,Other,Signal,0,Frisk,Ticket,0,30+ Min,0,UP52ZX7980
2020-01-01,06:29:00,India,M,70,22,Hispanic,Signal Violation,Seatbelt,1,Frisk,Ticket,0,16-30 Min,0,UP21YI6846
2020-01-01,06:30:00,India,M,48,61,Asian,Signal Violation,Speeding,1,Frisk,Arrest,0,30+ Min,1,KA34AL6537
2020-01-01,06:31:00,USA,F,71,63,White,Drunk Driving,Signal,0,Frisk,Warning,0,30+ Min,1,UP64FC7231
2020-01-01,06:32:00,USA,M,24,39,White,Other,Other,0,Frisk,Warning,0,16-30 Min,0,KA11BQ6042
2020-01-01,06:33:00,Canada,F,39,25,Black,Drunk Driving,Speeding,1,Vehicle Search,Arrest,1,30+ Min,1,UP17ZC6870
2020-01-01,06:34:00,USA,M,32,29,Other,Seatbelt,DUI,1,Vehicle Search,Ticket,1,30+ Min,1,MH84ZM3108
2020-01-01,06:35:00,India,M,75,71,Hispanic,Other,Seatbelt,1,Vehicle Search,Arrest,1,30+ Min,0,TN28SN7226
2020-01-01,06:36:00,USA,M,65,19,Hispanic,Drunk Driving,Other,0,Frisk,Warning,1,16-30 Min,1,KA81SR4459
2020-01-01,06:37:00,India,F,45,29,Black,Signal Violation,Speeding,0,Vehicle Search,Warning,1,30+ Min,1,UP56OQ5146
2020-01-01,06:38:00,USA,M,72,69,White,Seatbelt,DUI,1,Frisk,Warning,0,0-15 Min,1,DL19NV7703
2020-01-01,06:39:00,India,F,80,70,White,Other,Seatbelt,1,Vehicle Search,Arrest,1,0-15 Min,1,KA83IT2165
2020-01-01,06:40:00,India,M,35,46,White,Seatbelt,Signal,0,Frisk,Arrest,0,30+ Min,1,DL87ML4048
2020-01-01,06:41:00,USA,F,27,77,Hispanic,Other,Signal,0,Frisk,Warning,1,16-30 Min,1,KA43LQ7549
2020-01-01,06:42:00,India,F,21,18,Hispanic,Seatbelt,Speeding,0,Vehicle Search,Arrest,1,0-15 Min,1,TN46AA1171
2020-01-01,06:43:00,USA,M,35,63,White,Speeding,Signal,0,Vehicle Search,Ticket,1,30+ Min,1,RJ88QF9853
2020-01-01,06:44:00,India,M,36,52,Asian,Drunk Driving,Seatbelt,0,Vehicle Search,Arrest,1,16-30 Min,1,UP77TM9373
